Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  9.855E-02,  6.467E-02,  4.332E-04,  1.117E-04,   NaN,  7.565E-02,  7.725E-02,  8.685E-04,  7.482E-04,   NaN,  76.15,  75.26,  26.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 648.4, 644.0, 895.9, 195.5,  44.3, 631.6, 541.8, 408.7,   NaN, 762.3,   NaN, 774.2,   NaN, 421.6, 662.9,   NaN, 618.3, 493.4,   NaN, 401.4, 268.2, 141.2, 104.3, 201.0, -4.89, -2.41, -3.98, -2.75,  0.15,  1.15,  0.93,  0.97,  1.37, 162.7, 179.5, 2.029167,  77.9,  2.042E-01,  4.165E-03,  2.083E-05,  3.000E-06, 111.4,  7.440E-02,  8.928E-02
1110.,  9.451E-02,  6.710E-02,  4.122E-04,  7.850E-05,   0.0,  7.602E-02,  7.727E-02,  7.750E-04,  6.000E-04,   0.0,  76.74,  73.57,  26.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 637.1, 638.0, 876.0, 202.5,  45.7, 627.3, 545.6, 388.2,   NaN, 752.2,   NaN, 769.7,   NaN, 307.1, 663.9,   NaN, 621.2, 484.9,   NaN, 364.0, 274.6, 141.3, 103.9, 207.2, -4.91, -2.24, -3.83, -2.75, -0.00,  1.17,  0.97,  0.99,  1.35, 156.7, 180.1, 2.013500,  77.9,  2.044E-01,  4.096E-03,  1.950E-05,  2.500E-06, 110.4,  7.715E-02,  8.919E-02
1140.,  9.274E-02,  6.778E-02,  4.900E-04,  1.395E-04,   0.0,  7.578E-02,  7.697E-02,  9.867E-04,  8.613E-04,   0.0,  78.60,  72.76,  26.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 641.4, 633.1, 865.5, 210.0,  47.4, 622.8, 552.3, 377.8,   NaN, 752.4,   NaN, 773.5,   NaN, 277.8, 664.8,   NaN, 619.9, 478.4,   NaN, 356.0, 244.6, 142.7, 104.1, 218.6, -4.92, -2.23, -3.89, -2.76, -0.11,  1.17,  0.98,  0.98,  1.30, 156.0, 179.6, 1.995167,  78.2,  2.043E-01,  4.111E-03,  2.267E-05,  2.833E-06, 114.3,  7.803E-02,  8.910E-02
1170.,  9.626E-02,  6.605E-02,  4.753E-04,  1.240E-04,   0.0,  7.915E-02,  7.510E-02,  1.069E-03,  9.715E-04,   0.0,  77.69,  74.87,  26.3, 771.9, 853.2, 326.0, 781.7, 299.5, 869.6, 647.1, 636.8, 877.2, 216.8,  47.0, 631.8, 550.1, 382.8, 812.9, 756.5, 816.0, 779.4,  82.4, 289.3, 661.8, 567.0, 619.4, 485.5, 107.3, 364.6, 259.5, 145.3, 105.5, 237.0, -4.97, -2.21, -4.01, -2.71,  0.10,  1.18,  0.98,  0.97,  1.33, 157.1, 179.7, 2.002000,  78.7,  2.043E-01,  4.174E-03,  2.033E-05,  2.667E-06, 114.9,  7.603E-02,  8.705E-02
1200.,  9.527E-02,  6.640E-02,  4.257E-04,  8.633E-05,   0.0,  8.014E-02,  7.490E-02,  7.525E-04,  5.153E-04,   0.0,  78.25,  74.35,  26.3, 769.2, 841.3, 324.8, 779.3, 303.6, 871.5, 647.3, 643.0, 864.2, 222.8,  47.4, 613.7, 534.7, 378.1, 808.8, 751.8, 815.3, 775.7,  81.3, 275.4, 670.9, 569.3, 620.3, 487.6, 106.3, 347.7, 253.8, 142.2, 103.8, 214.3, -4.88, -1.78, -4.36, -2.77, -0.03,  1.17,  0.99,  0.99,  1.29, 160.4, 180.0, 2.067500,  79.2,  2.044E-01,  4.193E-03,  1.767E-05,  2.000E-06, 109.6,  7.638E-02,  8.647E-02
1230.,  1.030E-01,  6.207E-02,  3.802E-04,  5.567E-05,   NaN,  7.739E-02,  7.653E-02,  7.570E-04,  5.082E-04,   NaN,  80.39,  74.88,  26.3, 772.9, 882.1, 318.4, 785.6, 312.7, 865.0, 649.4, 640.3, 896.7, 228.3,  48.1, 636.3, 532.9, 395.2, 820.4, 756.7, 816.5, 778.3,  82.3, 277.9, 670.7, 571.0, 626.2, 487.3, 108.0, 362.9, 253.4, 144.9, 104.1, 213.4, -4.96, -2.28, -4.05, -2.78,  0.08,  1.16,  0.98,  0.99,  1.35, 159.3, 179.8, 2.030000,  79.5,  2.043E-01,  4.229E-03,  2.033E-05,  2.833E-06, 115.0,  7.137E-02,  8.832E-02
1260.,  1.055E-01,  6.055E-02,  3.617E-04,  4.333E-05,   NaN,  7.650E-02,  7.681E-02,  8.682E-04,  5.362E-04,   NaN,  80.09,  75.97,  26.3, 785.3, 892.4, 330.1, 788.3, 323.3, 874.5, 655.6, 644.9, 885.9, 233.5,  48.8, 629.6, 560.0, 390.2, 824.6, 769.3, 817.6, 783.0,  82.2, 280.7, 671.3, 571.0, 625.6, 483.6, 104.4, 364.0, 242.3, 145.4, 106.7, 225.9, -4.86, -2.54, -4.22, -2.77, -0.05,  1.16,  0.98,  0.98,  1.32, 162.6, 179.9, 2.081333,  79.9,  2.043E-01,  4.133E-03,  2.200E-05,  3.000E-06, 117.6,  6.961E-02,  8.877E-02
1290.,  9.863E-02,  6.603E-02,  4.228E-04,  8.317E-05,   NaN,  6.798E-02,  8.296E-02,  2.151E-03,  2.179E-03,   NaN,  94.13,  95.10,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 689.4, 694.5, 953.2, 238.3,  50.2, 699.0, 622.5, 431.7,   NaN, 844.3,   NaN, 869.2,   NaN, 407.1, 741.6,   NaN, 692.0, 538.1,   NaN, 424.8, 248.3, 167.0, 120.6, 243.1, -5.29, -1.99, -4.46, -3.03,  0.19,  1.17,  1.00,  0.97,  1.25, 207.4, 241.6, 2.092833,  82.9,  2.029E-01,  4.905E-03,  5.100E-05,  1.217E-05, 207.8,  7.594E-02,  9.727E-02
1320.,  8.996E-02,  6.997E-02,  4.638E-04,  1.050E-04,   NaN,  4.507E-02,  9.153E-02,  4.176E-03,  3.490E-03,   NaN, 108.17, 112.55,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 750.8, 763.0,1027.2, 243.1,  51.3, 819.1, 729.8, 512.1,   NaN, 924.1,   NaN, 945.0,   NaN, 506.4, 800.3,   NaN, 737.9, 598.4,   NaN, 498.4, 315.5, 199.2, 142.3, 272.7, -5.88, -1.98, -4.85, -3.16,  0.47,  1.21,  1.01,  0.98,  1.35, 231.9, 269.5, 2.000667,  89.0,  2.018E-01,  5.730E-03,  7.517E-05,  1.350E-05, 286.1,  8.050E-02,  1.094E-01
1350.,  8.570E-02,  7.265E-02,  5.105E-04,  1.687E-04,   NaN,  3.849E-02,  9.341E-02,  6.086E-03,  4.976E-03,   NaN, 112.31, 115.47,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 766.0, 778.0,1057.4, 247.3,  51.5, 872.8, 763.9, 536.2,   NaN, 920.4,   NaN, 949.1,   NaN, 539.6, 808.7,   NaN, 743.2, 620.1,   NaN, 529.4, 340.2, 205.6, 145.7, 264.8, -6.10, -2.52, -4.54, -3.20,  0.55,  1.26,  1.03,  0.99,  1.43, 227.3, 270.5, 1.994000,  91.4,  2.019E-01,  5.560E-03,  7.517E-05,  1.300E-05, 308.9,  8.361E-02,  1.137E-01
1380.,  8.709E-02,  7.182E-02,  5.827E-04,  1.743E-04,   NaN,  2.693E-02,  9.654E-02,  8.091E-03,  5.884E-03,   NaN, 115.58, 120.01,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 786.8, 788.2,1081.0, 252.5,  53.5, 891.0, 778.7, 552.3,   NaN, 872.9,   NaN, 962.0,   NaN, 553.0, 822.0,   NaN, 748.5, 633.0,   NaN, 534.1, 353.7, 209.5, 150.0, 269.9, -6.05, -3.14, -4.72, -3.21,  0.45,  1.25,  1.00,  1.00,  1.46, 231.3, 270.5, 2.030333,  92.5,  2.019E-01,  5.501E-03,  7.800E-05,  1.283E-05, 322.4,  8.275E-02,  1.196E-01
1410.,  8.284E-02,  7.409E-02,  4.863E-04,  1.100E-04,   NaN,  2.978E-02,  9.618E-02,  6.990E-03,  5.162E-03,   NaN, 119.65, 121.60,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 789.1, 796.3,1072.1, 258.6,  53.5, 891.1, 774.3, 537.0,   NaN, 835.6,   NaN, 965.3,   NaN, 566.9, 830.4,   NaN, 755.1, 634.7,   NaN, 554.4, 380.8, 215.4, 153.7, 282.4, -6.14, -1.86, -4.73, -3.23,  0.23,  1.30,  1.04,  1.01,  1.46, 232.8, 270.6, 2.030500,  93.8,  2.019E-01,  5.521E-03,  6.867E-05,  1.050E-05, 310.6,  8.523E-02,  1.179E-01
1440.,  9.106E-02,  6.981E-02,  4.188E-04,  6.683E-05,   NaN,  2.928E-02,  9.652E-02,  6.752E-03,  4.531E-03,   NaN, 121.89, 124.65,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 803.1, 804.1,1087.6, 265.7,  54.5, 897.1, 758.1, 512.1,   NaN, 824.0,   NaN, 969.5,   NaN, 581.6, 843.1,   NaN, 762.3, 646.3,   NaN, 548.1, 375.1, 221.0, 155.2, 285.5, -6.06, -2.27, -4.85, -3.29,  0.51,  1.29,  1.04,  1.01,  1.50, 226.8, 270.7, 1.986833,  94.3,  2.019E-01,  5.508E-03,  6.217E-05,  9.167E-06, 311.8,  8.026E-02,  1.180E-01
1470.,  7.957E-02,  7.667E-02,  4.132E-04,  1.008E-04,   NaN,  3.279E-02,  9.637E-02,  5.133E-03,  3.132E-03,   NaN, 123.49, 122.54,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 805.7, 803.9,1047.1, 273.2,  55.8, 887.3, 818.4, 594.0,   NaN, 805.7,   NaN, 965.1,   NaN, 564.3, 836.3,   NaN, 767.8, 636.9,   NaN, 580.6, 478.3, 232.7, 164.2, 325.4, -6.18, -3.33, -4.71, -3.23,  0.18,  1.42,  1.07,  1.02,  1.49, 222.3, 270.9, 1.945667,  95.5,  2.019E-01,  5.535E-03,  7.167E-05,  1.183E-05, 325.4,  8.810E-02,  1.160E-01
1500.,  7.275E-02,  7.891E-02,  4.273E-04,  1.038E-04,   NaN,  2.945E-02,  9.712E-02,  6.212E-03,  3.997E-03,   NaN, 125.86, 125.85,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 812.7, 809.2,1086.5, 280.6,  56.6, 888.7, 812.8, 612.8,   NaN, 893.3,   NaN, 973.7,   NaN, 577.9, 833.4,   NaN, 755.3, 649.4,   NaN, 575.0, 404.9, 226.3, 161.0, 291.7, -6.12, -3.00, -5.19, -3.22,  0.25,  1.34,  1.06,  1.02,  1.48, 232.2, 270.9, 2.041333,  95.7,  2.020E-01,  5.511E-03,  7.750E-05,  1.133E-05, 340.0,  9.068E-02,  1.181E-01
1530.,  8.726E-02,  7.212E-02,  2.398E-04,  5.383E-05,   NaN,  3.067E-02,  9.710E-02,  5.452E-03,  3.217E-03,   NaN, 126.82, 129.21,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 816.4, 817.9,1088.3, 287.7,  59.3, 886.2, 787.0, 542.7,   NaN, 844.7,   NaN, 993.7,   NaN, 600.1, 856.8,   NaN, 771.3, 657.0,   NaN, 571.7, 392.8, 233.9, 164.2, 302.2, -6.14, -2.14, -5.33, -3.33,  0.24,  1.36,  1.07,  1.01,  1.50, 231.3, 271.7, 2.001667,  96.5,  2.018E-01,  5.583E-03,  5.600E-05,  8.000E-06, 302.4,  8.269E-02,  1.172E-01
1560.,  9.330E-02,  6.838E-02,  1.978E-04,  4.200E-05,   NaN,  2.812E-02,  9.678E-02,  6.987E-03,  4.234E-03,   NaN, 126.02, 128.04,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 821.0, 819.9,1102.9, 294.9,  60.6, 911.8, 803.3, 597.9,   NaN, 819.7,   NaN, 982.2,   NaN, 600.7, 834.0,   NaN, 762.4, 656.9,   NaN, 577.5, 368.9, 228.0, 159.7, 292.4, -6.21, -2.77, -5.24, -3.24,  0.32,  1.30,  1.05,  1.02,  1.48, 227.7, 271.9, 1.986667,  97.2,  2.019E-01,  5.530E-03,  6.250E-05,  8.333E-06, 327.1,  7.838E-02,  1.186E-01
1590.,  9.096E-02,  6.998E-02,  1.987E-04,  4.083E-05,   NaN,  3.157E-02,  9.646E-02,  5.437E-03,  2.909E-03,   NaN, 130.35, 130.32,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 821.1, 822.8,1086.0, 301.3,  61.7, 885.5, 794.6, 561.4,   NaN, 822.2,   NaN, 988.8,   NaN, 598.8, 854.8,   NaN, 774.1, 656.4,   NaN, 558.0, 399.2, 236.9, 167.5, 310.6, -6.20, -2.08, -5.16, -3.29,  0.17,  1.32,  1.06,  1.04,  1.52, 231.7, 272.2, 2.029333,  97.2,  2.019E-01,  5.506E-03,  5.600E-05,  7.833E-06, 306.1,  8.021E-02,  1.165E-01
1620.,  8.764E-02,  7.137E-02,  4.968E-04,  4.233E-04,   NaN,  3.741E-02,  9.517E-02,  3.872E-03,  2.116E-03,   NaN, 132.54, 129.11,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 832.7, 819.6,1078.0, 307.9,  63.8, 884.6, 811.3, 578.3,   NaN, 823.8,   NaN, 989.4,   NaN, 592.2, 852.1,   NaN, 783.1, 655.1,   NaN, 562.0, 373.2, 239.5, 169.2, 316.4, -6.17, -2.58, -5.27, -3.29,  0.16,  1.30,  1.09,  1.06,  1.43, 233.9, 272.3, 2.037500,  97.9,  2.019E-01,  5.562E-03,  5.800E-05,  8.833E-06, 314.2,  8.213E-02,  1.132E-01
1650.,  9.404E-02,  6.779E-02,  3.920E-04,  2.698E-04,   NaN,  4.074E-02,  9.298E-02,  3.806E-03,  2.148E-03,   NaN, 131.86, 128.64,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 835.9, 818.8,1074.4, 313.9,  65.5, 880.5, 830.3, 590.6,   NaN, 819.7,   NaN, 988.5,   NaN, 621.1, 853.4,   NaN, 785.7, 653.1,   NaN, 569.5, 358.5, 237.1, 168.7, 324.5, -6.17, -2.74, -5.51, -3.33,  0.13,  1.32,  1.10,  1.02,  1.44, 235.5, 272.0, 2.027167,  99.2,  2.018E-01,  5.620E-03,  6.200E-05,  8.667E-06, 329.0,  7.793E-02,  1.106E-01
1680.,  9.310E-02,  6.776E-02,  2.493E-04,  1.252E-04,   NaN,  4.324E-02,  9.294E-02,  3.098E-03,  1.789E-03,   NaN, 129.97, 130.10,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 829.8, 820.1,1073.8, 319.5,  66.1, 875.2, 839.1, 584.9,   NaN, 818.5,   NaN, 990.8,   NaN, 599.1, 853.9,   NaN, 784.9, 652.4,   NaN, 563.4, 360.4, 239.1, 166.3, 312.3, -6.09, -3.02, -5.50, -3.28,  0.17,  1.27,  1.06,  1.04,  1.44, 230.4, 271.6, 2.026000,  99.2,  2.019E-01,  5.562E-03,  5.767E-05,  8.500E-06, 317.6,  7.772E-02,  1.098E-01
1710.,  9.302E-02,  6.914E-02,  2.168E-04,  7.217E-05,   NaN,  4.079E-02,  9.335E-02,  3.515E-03,  2.009E-03,   NaN, 131.23, 129.69,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 833.3, 821.8,1076.6, 324.3,  67.1, 886.2, 825.9, 573.7,   NaN, 819.2,   NaN, 987.3,   NaN, 605.4, 854.6,   NaN, 774.9, 653.8,   NaN, 571.3, 376.2, 237.6, 166.2, 324.6, -6.18, -2.99, -5.40, -3.32, -0.01,  1.31,  1.07,  1.04,  1.37, 232.6, 271.5, 2.016000,  99.8,  2.018E-01,  5.557E-03,  5.850E-05,  8.667E-06, 323.9,  7.926E-02,  1.107E-01
1740.,  9.238E-02,  6.954E-02,  1.608E-04,  5.483E-05,   NaN,  4.112E-02,  9.291E-02,  3.914E-03,  2.391E-03,   NaN, 132.11, 130.05,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 830.7, 819.9,1079.8, 328.3,  69.3, 881.4, 833.8, 584.4,   NaN, 817.2,   NaN, 996.2,   NaN, 614.0, 860.1,   NaN, 783.8, 657.1,   NaN, 566.8, 359.9, 241.4, 169.4, 318.3, -6.24, -2.45, -5.46, -3.32, -0.04,  1.31,  1.10,  1.02,  1.49, 229.9, 271.8, 2.009833, 100.1,  2.019E-01,  5.526E-03,  5.717E-05,  8.167E-06, 314.9,  7.965E-02,  1.107E-01
1770.,  8.663E-02,  7.235E-02,  1.425E-04,  4.067E-05,   NaN,  3.763E-02,  9.416E-02,  4.543E-03,  2.461E-03,   NaN, 133.53, 130.91,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 833.3, 825.7,1092.0, 332.2,  71.0, 888.9, 826.5, 564.8,   NaN, 812.4,   NaN, 993.9,   NaN, 590.0, 854.2,   NaN, 778.3, 652.0,   NaN, 584.2, 377.8, 241.7, 166.6, 309.2, -6.24, -2.65, -5.45, -3.30,  0.05,  1.31,  1.10,  1.04,  1.46, 231.4, 271.8, 2.030000, 100.0,  2.019E-01,  5.503E-03,  5.317E-05,  7.000E-06, 310.9,  8.285E-02,  1.128E-01
1800.,  8.056E-02,  7.629E-02,  1.497E-04,  4.967E-05,   NaN,  3.631E-02,  9.460E-02,  4.726E-03,  2.440E-03,   NaN, 131.11, 131.97,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 831.2, 826.9,1093.7, 335.2,  72.1, 904.1, 819.3, 579.9,   NaN, 815.2,   NaN,1001.0,   NaN, 556.3, 855.2,   NaN, 783.6, 664.7,   NaN, 550.5, 431.1, 241.8, 168.7, 326.5, -6.21, -2.95, -5.29, -3.28,  0.49,  1.34,  1.05,  1.04,  1.52, 230.4, 271.7, 2.023333, 100.3,  2.020E-01,  5.487E-03,  5.733E-05,  8.167E-06, 329.4,  8.736E-02,  1.135E-01
1830.,  6.481E-02,  8.423E-02,  9.117E-04,  4.740E-04,   NaN,  3.584E-02,  9.553E-02,  4.242E-03,  2.317E-03,   NaN, 139.38, 125.15,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 850.7, 812.1,1048.1, 338.5,  73.8, 874.5, 850.7, 612.1,   NaN, 777.3,   NaN, 952.5,   NaN, 434.5, 820.3,   NaN, 759.6, 629.7,   NaN, 500.6, 501.7, 249.9, 175.8, 346.1, -6.25, -4.50, -4.50, -3.14, -0.18,  1.44,  1.07,  1.03,  1.54, 220.9, 271.7, 1.998000,  99.4,  2.022E-01,  5.391E-03,  6.883E-05,  1.033E-05, 341.5,  9.731E-02,  1.140E-01
1860.,  5.984E-02,  8.508E-02,  1.053E-03,  5.205E-04,   NaN,  3.581E-02,  9.543E-02,  3.941E-03,  2.495E-03,   NaN, 138.10, 127.71,  26.6, 959.5,1027.8, 491.0,1009.7, 368.7,1135.5, 852.7, 816.4,1049.0, 340.9,  75.2, 862.5, 858.5, 610.9, 987.0, 788.4, 994.2, 972.4, 134.0, 396.5, 836.7, 694.8, 761.3, 633.1, 171.7, 483.5, 431.1, 236.7, 168.9, 315.5, -6.15, -3.66, -5.03, -3.24, -0.13,  1.42,  1.11,  1.03,  1.49, 221.5, 272.0, 1.984833,  99.1,  2.021E-01,  5.358E-03,  7.033E-05,  1.033E-05, 339.2,  9.844E-02,  1.136E-01
1890.,  7.184E-02,  8.031E-02,  6.593E-04,  3.362E-04,   0.0,  3.434E-02,  9.528E-02,  4.847E-03,  3.174E-03,   0.0, 134.08, 128.48,  26.6, 933.8,1060.5, 458.7, 960.7, 374.2,1106.1, 834.7, 816.7,1078.3, 343.8,  77.0, 875.8, 837.9, 580.3,1029.1, 764.1,1013.0, 978.9, 129.1, 414.6, 837.5, 712.6, 769.9, 639.8, 172.3, 499.8, 435.9, 252.3, 169.9, 332.5, -6.08, -4.02, -4.98, -3.20,  0.15,  1.41,  1.08,  1.01,  1.47, 219.6, 272.0, 1.979167,  99.7,  2.021E-01,  5.366E-03,  6.333E-05,  9.333E-06, 336.2,  9.253E-02,  1.144E-01
1920.,  6.861E-02,  8.138E-02,  9.230E-04,  4.900E-04,   0.0,  3.303E-02,  9.669E-02,  4.424E-03,  2.966E-03,   0.0, 136.96, 125.28,  26.6, 944.4,1040.5, 500.9, 989.6, 327.5,1114.2, 845.6, 809.4,1050.0, 346.6,  80.0, 867.4, 847.8, 600.0,1000.3, 731.7, 992.2, 962.2, 130.8, 406.8, 836.2, 715.4, 772.0, 615.2, 175.1, 484.1, 467.6, 250.5, 177.1, 336.4, -6.21, -4.31, -4.70, -3.21, -0.34,  1.46,  1.14,  1.03,  1.47, 218.5, 271.8, 1.949000, 100.3,  2.021E-01,  5.415E-03,  7.150E-05,  1.150E-05, 339.9,  9.406E-02,  1.156E-01
1950.,  6.500E-02,  8.248E-02,  1.281E-03,  6.687E-04,   NaN,  2.857E-02,  9.956E-02,  3.848E-03,  2.315E-03,   NaN, 138.60, 127.26,  26.6, 961.8,1037.3, 515.9,1008.6, 327.9,1133.7, 847.1, 813.4,1054.6, 348.5,  82.3, 878.2, 864.0, 594.8, 985.8, 756.7, 983.9, 958.1, 130.5, 408.8, 824.1, 713.7, 771.7, 616.8, 170.8, 495.3, 495.8, 241.1, 177.0, 361.2, -6.26, -4.85, -4.61, -3.17, -0.40,  1.46,  1.08,  1.03,  1.43, 219.5, 272.0, 1.974667, 100.0,  2.021E-01,  5.407E-03,  6.600E-05,  9.833E-06, 327.0,  9.573E-02,  1.182E-01
1980.,  5.532E-02,  8.645E-02,  2.560E-03,  1.533E-03,   NaN,  2.770E-02,  1.001E-01,  3.791E-03,  2.038E-03,   NaN, 156.18, 123.99,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 893.9, 804.4,1046.0, 349.9,  84.2, 864.6, 812.5, 580.7,   NaN, 764.0,   NaN, 930.7,   NaN, 442.3, 820.1,   NaN, 756.6, 586.3,   NaN, 479.6, 526.9, 250.2, 183.0, 363.6, -6.31, -4.45, -4.07, -3.19, -0.63,  1.49,  1.16,  1.04,  1.56, 214.8, 272.1, 1.945833,  99.1,  2.022E-01,  5.340E-03,  7.117E-05,  1.017E-05, 345.8,  1.017E-01,  1.188E-01
2010.,  6.485E-02,  8.185E-02,  1.386E-03,  6.577E-04,   NaN,  2.647E-02,  9.977E-02,  4.468E-03,  2.593E-03,   NaN, 145.06, 133.12,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 869.2, 824.2,1082.2, 351.7,  84.8, 893.3, 831.9, 584.5,   NaN, 808.3,   NaN, 989.0,   NaN, 539.1, 839.3,   NaN, 777.3, 645.3,   NaN, 563.9, 454.9, 250.0, 180.1, 339.8, -6.27, -3.46, -5.04, -3.23,  0.21,  1.38,  1.06,  1.04,  1.49, 229.5, 272.3, 1.999000, 101.2,  2.019E-01,  5.511E-03,  6.600E-05,  9.167E-06, 352.5,  9.513E-02,  1.191E-01
2040.,  6.250E-02,  8.707E-02,  1.471E-03,  1.107E-03,   NaN,  2.256E-02,  9.385E-02,  1.220E-02,  1.071E-02,   NaN, 137.33, 140.39,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 850.5, 845.2,1122.0, 354.3,  84.9, 862.9, 996.9, 738.1,   NaN, 654.0,   NaN,1075.0,   NaN, 595.0, 877.8,   NaN, 811.2, 683.2,   NaN, 604.6, 437.1, 257.1, 179.7, 325.4, -6.13, -5.02, -5.37, -3.31,  0.42,  1.41,  1.07,  1.00,  1.51, 275.3, 347.2, 2.017667, 106.8,  2.005E-01,  6.148E-03,  1.420E-04,  2.967E-05, 630.9,  1.012E-01,  1.212E-01
2070.,  2.230E-02,  1.005E-01,  8.431E-03,  6.086E-03,   NaN,  9.190E-03,  8.425E-02,  2.529E-02,  2.688E-02,   NaN, 133.19, 140.29,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 833.3, 841.5,1134.1, 358.0,  86.3, 759.5,1069.2, 883.6,   NaN, 477.3,   NaN,1086.0,   NaN, 609.8, 854.1,   NaN, 777.6, 696.0,   NaN, 587.2, 424.3, 263.0, 182.6, 331.3, -5.83, -5.62, -4.75, -3.16,  0.53,  1.31,  1.03,  1.00,  1.45, 309.1, 401.0, 2.037167, 115.5,  1.994E-01,  6.661E-03,  2.553E-04,  5.383E-05, 896.7,  1.244E-01,  1.252E-01
2100.,  6.885E-03,  9.900E-02,  1.617E-02,  1.174E-02,   NaN,  4.860E-03,  7.945E-02,  3.065E-02,  3.413E-02,   NaN, 131.73, 140.51,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 822.5, 848.8,1130.8, 361.2,  88.0, 727.1,1070.8, 874.5,   NaN, 479.8,   NaN,1089.5,   NaN, 610.1, 845.9,   NaN, 769.3, 705.3,   NaN, 612.1, 398.7, 262.5, 187.7, 325.6, -5.79, -5.47, -4.57, -3.14,  0.36,  1.33,  1.05,  0.99,  1.40, 312.3, 400.6, 1.997167, 120.2,  1.991E-01,  6.922E-03,  2.997E-04,  5.817E-05, 933.4,  1.316E-01,  1.258E-01
2130.,  4.531E-03,  9.957E-02,  1.514E-02,  1.199E-02,   NaN,  3.999E-03,  8.153E-02,  3.031E-02,  3.159E-02,   NaN, 134.61, 140.34,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 820.8, 846.3,1129.4, 363.6,  90.8, 719.3,1080.7, 865.8,   NaN, 475.9,   NaN,1081.5,   NaN, 581.8, 873.1,   NaN, 778.7, 698.0,   NaN, 633.5, 505.7, 282.0, 194.9, 378.6, -5.89, -5.54, -4.13, -3.24, -0.00,  1.39,  1.14,  1.04,  1.49, 299.4, 400.6, 1.877833, 122.7,  1.989E-01,  7.025E-03,  3.260E-04,  5.533E-05, 952.4,  1.311E-01,  1.278E-01
2160.,  1.293E-02,  1.023E-01,  8.849E-03,  5.385E-03,   NaN,  5.575E-03,  9.305E-02,  2.059E-02,  1.430E-02,   NaN, 154.24, 139.93,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 883.9, 847.1,1115.2, 364.9,  95.3, 704.8,1085.2, 910.2,   NaN, 462.2,   NaN,1034.9,   NaN, 560.8, 899.2,   NaN, 817.5, 663.0,   NaN, 673.3, 591.6, 311.1, 217.1, 420.1, -6.00, -6.07, -4.21, -3.38, -0.61,  1.52,  1.22,  1.06,  1.58, 285.5, 400.9, 1.805333, 122.5,  1.989E-01,  7.021E-03,  2.877E-04,  4.183E-05, 928.7,  1.270E-01,  1.299E-01
